date,open,high,low,close,volume,sma,upper_band,lower_band,band_width
2024-06-04 13:25:00+05:30,1396.65,1397.8,1390.35,1393.1,259885,1386.64,1403.6546583862323,1369.625341613768,34.029316772464426
2024-06-04 13:30:00+05:30,1393.45,1398.9,1389.1,1398.85,125177,1386.465,1402.8915668963475,1370.0384331036523,32.85313379269519
2024-06-04 13:35:00+05:30,1398.35,1398.8,1387.85,1389.2,226416,1386.5575000000001,1403.0237465364814,1370.0912534635188,32.93249307296264
2024-06-04 13:40:00+05:30,1389.2,1391.65,1385.45,1391.35,107154,1386.44,1402.733329923628,1370.1466700763722,32.58665984725576
2024-06-04 13:45:00+05:30,1390.65,1394.9,1388.55,1394.45,47024,1386.865,1403.524354729406,1370.205645270594,33.31870945881201
2024-06-04 13:50:00+05:30,1395.0,1402.55,1394.7,1400.0,113348,1387.7875,1405.1939894507818,1370.381010549218,34.81297890156384
2024-06-04 13:55:00+05:30,1400.0,1401.45,1398.15,1400.0,84949,1388.4775,1406.6545865377316,1370.3004134622684,36.35417307546322
2024-06-04 14:00:00+05:30,1400.0,1400.25,1395.2,1397.55,100206,1389.8,1406.5175656122587,1373.0824343877412,33.43513122451759
2024-06-04 14:05:00+05:30,1397.65,1398.05,1389.7,1393.95,177832,1391.15,1404.2346092796147,1378.0653907203855,26.169218559229193
2024-06-04 14:10:00+05:30,1393.5,1395.8,1390.0,1394.75,99070,1391.6875,1404.4318664024609,1378.9431335975391,25.48873280492171
2024-06-04 14:15:00+05:30,1394.1,1394.65,1390.5,1394.05,107781,1392.7775,1401.8999708823967,1383.6550291176031,18.244941764793566
2024-06-04 14:20:00+05:30,1393.4,1394.9,1389.3,1392.8,91079,1393.2,1401.464441904943,1384.935558095057,16.528883809885883
2024-06-04 14:25:00+05:30,1392.55,1394.5,1390.05,1393.9,72613,1393.1625,1401.40706639249,1384.91793360751,16.48913278498003
2024-06-04 14:30:00+05:30,1393.9,1402.65,1393.5,1395.4,110200,1393.2675,1401.5696849533826,1384.9653150466172,16.60436990676544
2024-06-04 14:35:00+05:30,1394.95,1395.15,1386.8,1388.45,111008,1393.245,1401.5967004256722,1384.8932995743276,16.703400851344668
2024-06-04 14:40:00+05:30,1388.45,1392.0,1387.45,1391.9,68374,1393.5149999999999,1401.3074386426956,1385.7225613573041,15.584877285391485
2024-06-04 14:45:00+05:30,1391.9,1397.1,1391.45,1393.85,75325,1393.9599999999998,1400.689086119242,1387.2309138807577,13.458172238484167
2024-06-04 14:50:00+05:30,1393.85,1395.1,1390.4,1391.3,92457,1394.075,1400.5342956272475,1387.6157043727526,12.918591254494913
2024-06-04 14:55:00+05:30,1391.6,1393.0,1385.05,1385.45,69921,1393.8474999999999,1401.1325857922316,1386.5624142077681,14.570171584463424
2024-06-04 15:00:00+05:30,1385.45,1389.7,1384.35,1385.0,262698,1393.2649999999999,1401.3767260801985,1385.1532739198012,16.2234521603973
2024-06-04 15:05:00+05:30,1385.1,1394.7,1382.6,1393.35,287006,1393.2775,1401.3889409940637,1385.1660590059362,16.222881988127483
2024-06-04 15:10:00+05:30,1393.35,1402.0,1393.3,1397.9,254147,1393.23,1401.2205819562894,1385.2394180437107,15.981163912578722
2024-06-04 15:15:00+05:30,1398.0,1400.0,1394.4,1395.4,251918,1393.54,1401.3603964094013,1385.7196035905986,15.640792818802765
2024-06-04 15:20:00+05:30,1395.45,1399.15,1393.3,1398.95,256869,1393.92,1402.0116870923298,1385.8283129076704,16.183374184659442
2024-06-04 15:25:00+05:30,1399.05,1401.9,1393.5,1401.7,303909,1394.2825,1403.057423076596,1385.507576923404,17.549846153191993
2024-06-05 09:15:00+05:30,1400.15,1418.1,1400.15,1409.45,433610,1394.7549999999999,1405.505762763645,1384.0042372363548,21.50152552729014
2024-06-05 09:20:00+05:30,1409.0,1412.65,1404.0,1404.9,290268,1395.0,1406.4202013992826,1383.5797986007174,22.840402798565265
2024-06-05 09:25:00+05:30,1404.95,1406.0,1401.95,1405.0,1064215,1395.3725,1407.5612437826946,1383.1837562173052,24.3774875653894
2024-06-05 09:30:00+05:30,1405.0,1410.05,1403.1,1404.9,321496,1395.92,1408.7697626437293,1383.0702373562708,25.699525287458528
2024-06-05 09:35:00+05:30,1404.9,1408.95,1403.05,1404.8,150415,1396.4225000000001,1409.8241221033195,1383.0208778966808,26.803244206638738
2024-06-05 09:40:00+05:30,1404.8,1408.4,1404.1,1407.7,110406,1397.105,1411.3194609465213,1382.8905390534787,28.42892189304257
2024-06-05 09:45:00+05:30,1407.6,1409.75,1403.8,1405.0,103110,1397.7150000000001,1412.1829680674302,1383.24703193257,28.935936134860185
2024-06-05 09:50:00+05:30,1405.0,1407.0,1403.45,1407.0,56173,1398.3700000000001,1413.2675635591927,1383.4724364408075,29.795127118385153
2024-06-05 09:55:00+05:30,1407.25,1408.95,1406.4,1408.2,65285,1399.0099999999998,1414.4327299788388,1383.5872700211607,30.84545995767803
2024-06-05 10:00:00+05:30,1408.3,1415.0,1408.3,1414.55,121850,1400.315,1416.3475949240972,1384.282405075903,32.06518984819422
2024-06-05 10:05:00+05:30,1414.45,1415.0,1412.05,1412.05,72948,1401.3225,1417.6431456673804,1385.0018543326196,32.64129133476081
2024-06-05 10:10:00+05:30,1411.8,1414.0,1410.25,1413.8,82944,1402.3200000000002,1419.123374661067,1385.5166253389334,33.60674932213351
2024-06-05 10:15:00+05:30,1413.8,1416.65,1413.3,1416.25,103502,1403.5674999999999,1420.6159390781145,1386.5190609218853,34.096878156229195
2024-06-05 10:20:00+05:30,1416.5,1417.3,1413.55,1417.3,64252,1405.16,1421.0525328377885,1389.2674671622117,31.78506567557679
2024-06-05 10:25:00+05:30,1417.05,1427.9,1417.0,1427.9,250274,1407.305,1423.3145252896577,1391.2954747103424,32.01905057931526
2024-06-05 10:30:00+05:30,1427.3,1428.5,1425.15,1426.0,147023,1408.9375,1425.568701850744,1392.306298149256,33.26240370148798
2024-06-05 10:35:00+05:30,1426.8,1432.55,1425.05,1431.7,232340,1410.6275,1429.1864190148617,1392.0685809851384,37.117838029723316
2024-06-05 10:40:00+05:30,1431.5,1431.8,1427.5,1429.55,79201,1412.335,1431.25610197637,1393.41389802363,37.842203952739965
2024-06-05 10:45:00+05:30,1429.55,1430.8,1427.05,1429.55,80854,1413.865,1433.1544815897212,1394.5755184102788,38.578963179442326
2024-06-05 10:50:00+05:30,1429.55,1432.0,1428.8,1431.3,107186,1415.3449999999998,1435.207550188739,1395.4824498112605,39.72510037747861
2024-06-05 10:55:00+05:30,1431.3,1434.45,1431.0,1434.35,99670,1416.5900000000001,1437.888089116167,1395.2919108838332,42.59617823233384
2024-06-05 11:00:00+05:30,1434.35,1434.8,1431.15,1432.8,133246,1417.9850000000001,1439.6885964761648,1396.2814035238355,43.4071929523293
2024-06-05 11:05:00+05:30,1432.8,1433.0,1429.8,1432.5,140811,1419.3600000000001,1441.0832272004,1397.6367727996003,43.44645440079967
2024-06-05 11:10:00+05:30,1431.95,1432.65,1429.0,1431.75,137770,1420.7024999999999,1441.999764495709,1399.4052355042907,42.59452899141843
2024-06-05 11:15:00+05:30,1431.75,1432.25,1428.75,1429.95,91584,1421.96,1442.301425712083,1401.618574287917,40.682851424166074
2024-06-05 11:20:00+05:30,1430.05,1430.35,1426.95,1429.3,73810,1423.04,1442.5134075087078,1403.566592491292,38.9468150174157
2024-06-05 11:25:00+05:30,1429.3,1432.0,1427.45,1432.0,43737,1424.3899999999999,1442.3591847338769,1406.4208152661229,35.938369467754
2024-06-05 11:30:00+05:30,1431.65,1434.0,1430.45,1432.8,59687,1425.6799999999998,1442.108584844721,1409.2514151552787,32.857169689442344
2024-06-05 11:35:00+05:30,1432.85,1433.1,1430.25,1430.9,53567,1426.815,1441.2747752403072,1412.3552247596929,28.91955048061436
2024-06-05 11:40:00+05:30,1430.9,1432.0,1428.75,1429.8,31899,1427.5774999999999,1440.936222805725,1414.2187771942747,26.71744561145033
2024-06-05 11:45:00+05:30,1429.35,1432.5,1428.0,1428.1,51952,1428.3799999999999,1439.6810353508074,1417.0789646491924,22.602070701615048
2024-06-05 11:50:00+05:30,1428.1,1431.5,1428.05,1430.0,52932,1429.19,1438.3058433510128,1420.0741566489874,18.2316867020254
2024-06-05 11:55:00+05:30,1430.0,1434.0,1429.8,1433.9,45349,1430.0725,1437.209129106252,1422.935870893748,14.27325821250406
2024-06-05 12:00:00+05:30,1434.0,1435.0,1433.05,1434.7,44698,1430.9425,1435.3650869126795,1426.5199130873207,8.84517382535887
2024-06-05 12:05:00+05:30,1434.75,1437.55,1434.0,1435.55,79640,1431.325,1435.9476074893078,1426.7023925106923,9.245214978615422
2024-06-05 12:10:00+05:30,1435.7,1437.5,1434.9,1437.4,39978,1431.895,1436.5617869032349,1427.228213096765,9.333573806469758
2024-06-05 12:15:00+05:30,1437.4,1438.0,1435.0,1436.0,72294,1432.11,1437.1056581148239,1427.114341885176,9.991316229647964
2024-06-05 12:20:00+05:30,1436.0,1437.4,1435.1,1436.5,41906,1432.4575,1437.6553144445725,1427.2596855554275,10.395628889144973
2024-06-05 12:25:00+05:30,1437.2,1437.7,1433.0,1434.3,38183,1432.6950000000002,1437.7723910623674,1427.617608937633,10.154782124734538
2024-06-05 12:30:00+05:30,1434.65,1434.95,1432.0,1433.1,39591,1432.785,1437.8239582256858,1427.7460417743143,10.077916451371493
2024-06-05 12:35:00+05:30,1433.1,1433.6,1430.25,1431.5,31806,1432.6425,1437.6575049850628,1427.627495014937,10.030009970125775
2024-06-05 12:40:00+05:30,1431.55,1431.55,1429.5,1431.0,36766,1432.5525,1437.6173272428787,1427.4876727571213,10.129654485757328
2024-06-05 12:45:00+05:30,1431.0,1431.0,1428.05,1429.2,61156,1432.3875,1437.6592051321377,1427.1157948678624,10.54341026427528
2024-06-05 12:50:00+05:30,1429.15,1433.5,1428.55,1433.2,30001,1432.46,1437.7345236751962,1427.1854763248039,10.549047350392357
2024-06-05 12:55:00+05:30,1433.2,1433.2,1427.45,1428.45,36195,1432.3849999999998,1437.8397318907719,1426.9302681092277,10.909463781544218
2024-06-05 13:00:00+05:30,1428.45,1429.45,1427.05,1428.5,33115,1432.3449999999998,1437.9004387765688,1426.7895612234308,11.110877553137925
2024-06-05 13:05:00+05:30,1428.3,1430.3,1427.2,1430.1,33189,1432.25,1437.8901241121278,1426.6098758878722,11.280248224255502
2024-06-05 13:10:00+05:30,1430.2,1431.4,1428.5,1428.95,37750,1432.0575000000001,1437.869580092377,1426.2454199076233,11.624160184753691
2024-06-05 13:15:00+05:30,1429.2,1431.3,1427.45,1431.05,88727,1432.065,1437.8714705286607,1426.2585294713394,11.612941057321223
2024-06-05 13:20:00+05:30,1430.7,1431.4,1427.95,1428.45,29602,1431.9975,1437.937573652759,1426.0574263472408,11.880147305518221
2024-06-05 13:25:00+05:30,1427.9,1429.9,1427.35,1428.25,41985,1432.005,1437.9257178618986,1426.0842821381016,11.841435723797076
2024-06-05 13:30:00+05:30,1428.25,1428.8,1426.0,1428.0,69571,1431.9050000000002,1438.022098985647,1425.7879010143533,12.234197971293725
2024-06-05 13:35:00+05:30,1428.25,1430.0,1427.1,1429.6,70387,1431.69,1437.8137733465735,1425.5662266534266,12.247546693146887
2024-06-05 13:40:00+05:30,1429.6,1429.6,1425.55,1426.2,49460,1431.2649999999999,1437.6676635082752,1424.8623364917246,12.805327016550564
2024-06-05 13:45:00+05:30,1426.0,1427.45,1425.95,1426.0,54775,1430.7875,1437.2646810998456,1424.3103189001542,12.954362199691332
2024-06-05 13:50:00+05:30,1426.0,1427.1,1425.2,1426.55,123814,1430.2450000000001,1436.2134922719392,1424.276507728061,11.936984543878225
2024-06-05 13:55:00+05:30,1426.55,1431.5,1426.0,1430.95,70160,1429.9925,1435.3630935426354,1424.6219064573647,10.741187085270667
2024-06-05 14:00:00+05:30,1431.1,1433.9,1430.15,1432.55,97876,1429.795,1434.4346012759931,1425.155398724007,9.279202551986145
2024-06-05 14:05:00+05:30,1432.55,1433.8,1431.7,1432.5,98553,1429.705,1434.0521714942242,1425.3578285057756,8.694342988448625
2024-06-05 14:10:00+05:30,1432.5,1433.3,1425.75,1426.3,122502,1429.365,1433.6602415531838,1425.0697584468162,8.590483106367628
2024-06-05 14:15:00+05:30,1426.3,1429.35,1425.05,1428.0,138590,1429.19,1433.4075348250128,1424.9724651749873,8.435069650025525
2024-06-05 14:20:00+05:30,1427.45,1430.95,1426.3,1430.5,93242,1429.165,1433.3450837312423,1424.9849162687576,8.360167462484696
2024-06-05 14:25:00+05:30,1430.5,1431.3,1428.4,1429.3,76548,1429.1699999999998,1433.3504784415418,1424.989521558458,8.360956883083873
2024-06-05 14:30:00+05:30,1429.45,1430.0,1427.15,1428.25,84597,1428.9225,1432.6844775385023,1425.1605224614975,7.523955077004757
2024-06-05 14:35:00+05:30,1428.25,1429.55,1428.05,1428.45,51792,1428.9225000000001,1432.6844775385025,1425.1605224614977,7.523955077004757
