date,open,high,low,close,volume,sma,fast,slow,macd,signal_sma,signal_ma
2024-06-04 12:45:00+05:30,1383.7,1395.0,1378.45,1394.65,128702,1394.4115384615384,1385.787117863278,1391.1930007784065,-5.405882915128586,-5.396853405547669,-5.170439520575464
2024-06-04 12:50:00+05:30,1394.7,1395.9,1383.25,1393.3,160614,1393.9403846153848,1386.9429458843122,1391.3490747948208,-4.406128910508642,-5.615864347508452,-5.017577398562099
2024-06-04 12:55:00+05:30,1393.2,1396.1,1387.2,1388.9,104081,1393.2999999999997,1387.2440311328796,1391.1676618470563,-3.9236307141766247,-5.658308464267748,-4.798788061685004
2024-06-04 13:00:00+05:30,1388.9,1392.7,1382.3,1386.5,94555,1392.7173076923075,1387.1295648047444,1390.8219091176447,-3.6923443129003317,-5.624421184832979,-4.57749931192807
2024-06-04 13:05:00+05:30,1387.55,1388.0,1383.05,1384.95,105777,1392.0615384615385,1386.794247142476,1390.386952886708,-3.5927057442320347,-5.411014986904825,-4.380540598388863
2024-06-04 13:10:00+05:30,1384.95,1389.6,1383.0,1389.0,136745,1391.594230769231,1387.1335937359413,1390.2842156358408,-3.1506218998995337,-4.986710814888132,-4.134556858690997
2024-06-04 13:15:00+05:30,1389.6,1390.75,1385.2,1390.0,177898,1391.3519230769232,1387.5745793150272,1390.2631626257785,-2.6885833107512553,-4.5442687714955055,-3.8453621491030487
2024-06-04 13:20:00+05:30,1390.7,1400.0,1389.85,1396.65,179406,1391.3807692307694,1388.970797881946,1390.7362616905357,-1.7654638085896295,-3.9295686343728247,-3.429382481000365
2024-06-04 13:25:00+05:30,1396.65,1397.8,1390.35,1393.1,259885,1391.0653846153848,1389.606059746262,1390.9113534171627,-1.30529367090071,-3.3256283652319274,-3.0045647189804336
2024-06-04 13:30:00+05:30,1393.45,1398.9,1389.1,1398.85,125177,1390.6365384615385,1391.028204400683,1391.4994013121877,-0.4711969115046486,-2.7773299203848234,-2.4978911574852765
2024-06-04 13:35:00+05:30,1398.35,1398.8,1387.85,1389.2,226416,1389.8230769230768,1390.7469421851933,1391.3290752890628,-0.5821331038694098,-2.3524414974249086,-2.1147395467621033
2024-06-04 13:40:00+05:30,1389.2,1391.65,1385.45,1391.35,107154,1389.3153846153848,1390.8397203105483,1391.3306252676507,-0.49090495710242976,-1.9710275244166648,-1.7899726288301685
2024-06-04 13:45:00+05:30,1390.65,1394.9,1388.55,1394.45,47024,1388.8903846153846,1391.3951479550792,1391.5616900626396,-0.1665421075604172,-1.579271723823341,-1.4652865245762183
2024-06-04 13:50:00+05:30,1395.0,1402.55,1394.7,1400.0,113348,1388.8442307692308,1392.7189713466055,1392.1867500579997,0.5322212886057969,-1.1209464979524708,-1.0657849619398152
2024-06-04 13:55:00+05:30,1400.0,1401.45,1398.15,1400.0,84949,1388.7173076923077,1393.8391296009738,1392.7655093129626,1.0736202880111705,-0.6515862548512814,-0.637903911949618
2024-06-04 14:00:00+05:30,1400.0,1400.25,1395.2,1397.55,100206,1388.5326923076925,1394.4100327392855,1393.119916030521,1.2901167087645717,-0.2095084749050784,-0.25229978780678003
2024-06-04 14:05:00+05:30,1397.65,1398.05,1389.7,1393.95,177832,1388.7865384615384,1394.339258471703,1393.1814037319639,1.1578547397391503,0.1153046971314527,0.02973111770240605
2024-06-04 14:10:00+05:30,1393.5,1395.8,1390.0,1394.75,99070,1388.826923076923,1394.4024494760565,1393.2975960481147,1.1048534279418618,0.3830988192250718,0.24475557975029721
2024-06-04 14:15:00+05:30,1394.1,1394.65,1390.5,1394.05,107781,1389.1384615384618,1394.34822647974,1393.3533296741803,0.994896805559847,0.5459981211211269,0.3947838249122072
2024-06-04 14:20:00+05:30,1393.4,1394.9,1389.3,1392.8,91079,1389.5711538461537,1394.1100377905493,1393.3123422909077,0.797695499641577,0.6993124104001254,0.47536615985808117
2024-06-04 14:25:00+05:30,1392.55,1394.5,1390.05,1393.9,72613,1389.8673076923078,1394.077724284311,1393.3558724915813,0.7218517927296944,0.8340631603814725,0.5246632864324038
2024-06-04 14:30:00+05:30,1393.9,1402.65,1393.5,1395.4,110200,1390.801923076923,1394.2811513174938,1393.5072893440567,0.7738619734370786,0.9385525027145276,0.5745030238333387
2024-06-04 14:35:00+05:30,1394.95,1395.15,1386.8,1388.45,111008,1391.628846153846,1393.3840511148026,1393.132675318571,0.25137579623151396,0.907347448006274,0.5098775783129738
2024-06-04 14:40:00+05:30,1388.45,1392.0,1387.45,1391.9,68374,1391.9326923076924,1393.155735558679,1393.041366035714,0.11436952296503478,0.8007640296678145,0.43077596724338596
2024-06-04 14:45:00+05:30,1391.9,1397.1,1391.45,1393.85,75325,1392.7634615384616,1393.2625454727283,1393.1012648478834,0.16128062484494876,0.6753377981211897,0.3768768987636985
2024-06-04 14:50:00+05:30,1393.85,1395.1,1390.4,1391.3,92457,1393.0307692307692,1392.960615400001,1392.9678378221142,-0.007222422113272842,0.545884780137587,0.30005703458830424
2024-06-04 14:55:00+05:30,1391.6,1393.0,1385.05,1385.45,69921,1392.676923076923,1391.8051361076932,1392.4109609464022,-0.6058248387089407,0.3558094171763868,0.11888065992885524
2024-06-04 15:00:00+05:30,1385.45,1389.7,1384.35,1385.0,262698,1392.357692307692,1390.758192091125,1391.8620008762982,-1.1038087851732143,0.12261990709493552,-0.1256572290915587
2024-06-04 15:05:00+05:30,1385.1,1394.7,1382.6,1393.35,287006,1392.5288461538462,1391.1569317694134,1391.9722230336095,-0.8152912641960484,-0.056600844442578416,-0.2635840361124566
2024-06-04 15:10:00+05:30,1393.35,1402.0,1393.3,1397.9,254147,1392.9673076923077,1392.1943268818113,1392.4113176237124,-0.21699074190109968,-0.16091668162377776,-0.2542653772701852
2024-06-04 15:15:00+05:30,1398.0,1400.0,1394.4,1395.4,251918,1393.3692307692306,1392.6875073615327,1392.6327015034374,0.05480585809527838,-0.24081180555064444,-0.1924511301970925
2024-06-04 15:20:00+05:30,1395.45,1399.15,1393.3,1398.95,256869,1393.7519230769228,1393.6509677674508,1393.1006495402198,0.5503182272309459,-0.20759597988404088,-0.04389725871148481
2024-06-04 15:25:00+05:30,1399.05,1401.9,1393.5,1401.7,303909,1394.201923076923,1394.889280418612,1393.7376384631666,1.1516419554454842,-0.09234348738621317,0.195210584119909
2024-06-05 09:15:00+05:30,1400.15,1418.1,1400.15,1409.45,433610,1394.6942307692307,1397.129391123441,1394.9015170955247,2.227874027916414,0.13727800184394962,0.60174327287921
2024-06-05 09:20:00+05:30,1409.0,1412.65,1404.0,1404.9,290268,1395.1480769230768,1398.3248694121426,1395.6421454588192,2.682723953323375,0.4361609324480216,1.0179394089680431
2024-06-05 09:25:00+05:30,1404.95,1406.0,1401.95,1405.0,1064215,1395.3846153846155,1399.3518125795053,1396.335319869277,3.016492710228249,0.8386406601077093,1.4176500692200844
2024-06-05 09:30:00+05:30,1405.0,1410.05,1403.1,1404.9,321496,1395.9884615384617,1400.2053798749662,1396.969740619701,3.2356392552651414,1.3208015534897488,1.7812479064290958
2024-06-05 09:35:00+05:30,1404.9,1408.95,1403.05,1404.8,150415,1396.505769230769,1400.9122445095868,1397.5497598330564,3.3624846765303573,1.7849988802371273,2.097495260449348
2024-06-05 09:40:00+05:30,1404.8,1408.4,1404.1,1407.7,110406,1397.0153846153846,1401.956514585035,1398.3016294750523,3.654885109982615,2.2152073082242065,2.4089732303560014
2024-06-05 09:45:00+05:30,1407.6,1409.75,1403.8,1405.0,103110,1397.2076923076925,1402.4247431104143,1398.7978050694928,3.626938040921459,2.6121108840937826,2.652566192469093
2024-06-05 09:50:00+05:30,1405.0,1407.0,1403.45,1407.0,56173,1397.4769230769232,1403.1286287857351,1399.4053750643452,3.7232537213899377,2.9646592723336704,2.8667036982532617
2024-06-05 09:55:00+05:30,1407.25,1408.95,1406.4,1408.2,65285,1397.8865384615383,1403.9088397417759,1400.0568287632825,3.852010978493354,3.264700274894545,3.0637651543012803
2024-06-05 10:00:00+05:30,1408.3,1415.0,1408.3,1414.55,121850,1398.6788461538463,1405.5459413199642,1401.1303970030394,4.415544316924752,3.5077747514510267,3.3341209868259747
2024-06-05 10:05:00+05:30,1414.45,1415.0,1412.05,1412.05,72948,1399.3442307692308,1406.5465657322775,1401.9392564842958,4.607309247981675,3.721617561968616,3.5887586390571147
2024-06-05 10:10:00+05:30,1411.8,1414.0,1410.25,1413.8,82944,1400.103846153846,1407.6624786965424,1402.8178300780517,4.844648618490737,3.924745996220003,3.839936634943839
2024-06-05 10:15:00+05:30,1413.8,1416.65,1413.3,1416.25,103502,1401.0057692307694,1408.9836358201512,1403.8128056278256,5.170830192325639,4.139767211448947,4.106115346420199
2024-06-05 10:20:00+05:30,1416.5,1417.3,1413.55,1417.3,64252,1401.9057692307692,1410.263076463205,1404.8118570628014,5.451219400403488,4.371848847434851,4.375136157216857
2024-06-05 10:25:00+05:30,1417.05,1427.9,1417.0,1427.9,250274,1403.155769230769,1412.9764493150196,1406.5220898729642,6.45435944205542,4.682901550998496,4.79098081418457
2024-06-05 10:30:00+05:30,1427.3,1428.5,1425.15,1426.0,147023,1404.6,1414.9800724973243,1407.9648980305224,7.015174466801909,5.059372264985212,5.235819544708038
2024-06-05 10:35:00+05:30,1426.8,1432.55,1425.05,1431.7,232340,1406.1307692307694,1417.5523690361974,1409.7230537319651,7.829315304232296,5.515601329745475,5.754518696612889
2024-06-05 10:40:00+05:30,1431.5,1431.8,1427.5,1429.55,79201,1407.503846153846,1419.3981584152439,1411.1917164184863,8.206441996757576,5.999426998441499,6.244903356641826
2024-06-05 10:45:00+05:30,1429.55,1430.8,1427.05,1429.55,80854,1408.975,1420.9599801975141,1412.5515892763763,8.40839092113788,6.443076621131847,6.6776008695410365
2024-06-05 10:50:00+05:30,1429.55,1432.0,1428.8,1431.3,107186,1410.7384615384617,1422.5507524748195,1413.940360441089,8.610392033730477,6.887863597326158,7.064159102378925
2024-06-05 10:55:00+05:30,1431.3,1434.45,1431.0,1434.35,99670,1412.6365384615385,1424.3660213248472,1415.452185593601,8.913835731246309,7.339995498743444,7.4340944281524015
2024-06-05 11:00:00+05:30,1434.35,1434.8,1431.15,1432.8,133246,1414.1538461538462,1425.66355650564,1416.7372088829638,8.926347622676076,7.7572752132268254,7.732545067057137
2024-06-05 11:05:00+05:30,1432.8,1433.0,1429.8,1432.5,140811,1415.4846153846154,1426.7153170432339,1417.9048230397814,8.810494003452504,8.130527946898939,7.94813485433621
2024-06-05 11:10:00+05:30,1431.95,1432.65,1429.0,1431.75,137770,1416.8826923076922,1427.4898836519671,1418.9303917035013,8.559491948465848,8.36443155872232,8.070406273162138
2024-06-05 11:15:00+05:30,1431.75,1432.25,1428.75,1429.95,91584,1418.0750000000003,1427.868363090126,1419.7466589847234,8.121704105402614,8.48737929634462,8.080665839610234
2024-06-05 11:20:00+05:30,1430.05,1430.35,1426.95,1429.3,73810,1419.1365384615383,1428.0886149224143,1420.4543138747438,7.634301047670533,8.465711045615535,7.991392881222294
2024-06-05 11:25:00+05:30,1429.3,1432.0,1427.45,1432.0,43737,1420.003846153846,1428.690366472812,1421.309549884022,7.380816588789912,8.373974889174683,7.869277622735817
2024-06-05 11:30:00+05:30,1431.65,1434.0,1430.45,1432.8,59687,1421.076923076923,1429.322617784687,1422.1606943370575,7.161923447629533,8.235478503229311,7.72780678771456
2024-06-05 11:35:00+05:30,1432.85,1433.1,1430.25,1430.9,53567,1422.073076923077,1429.5652919716583,1422.8080503120902,6.757241659568081,8.029572906100157,7.533693762085265
2024-06-05 11:40:00+05:30,1430.9,1432.0,1428.75,1429.8,31899,1423.030769230769,1429.6014008990956,1423.3259725111948,6.275428387900774,7.7364165346173195,7.282040687248367
2024-06-05 11:45:00+05:30,1429.35,1432.5,1428.0,1428.1,51952,1423.9269230769232,1429.3704161453886,1423.6796041770322,5.690811968356456,7.37691257302625,6.963794943469985
2024-06-05 11:50:00+05:30,1428.1,1431.5,1428.05,1430.0,52932,1424.7846153846153,1429.4672751999442,1424.1477816454,5.319493554544124,6.989023634258653,6.6349346656848125
2024-06-05 11:55:00+05:30,1430.0,1434.0,1429.8,1433.9,45349,1425.8961538461538,1430.1492328614913,1424.8701681901853,5.27906467130606,6.624531714574232,6.363760666809062
2024-06-05 12:00:00+05:30,1434.0,1435.0,1433.05,1434.7,44698,1426.9615384615386,1430.8493508828003,1425.5983038798013,5.25104700299903,6.305569814307167,6.141217934047056
2024-06-05 12:05:00+05:30,1434.75,1437.55,1434.0,1435.55,79640,1428.0134615384616,1431.5725276700618,1426.3354665553716,5.2370611146902775,6.039209821753805,5.9603865701757
2024-06-05 12:10:00+05:30,1435.7,1437.5,1434.9,1437.4,39978,1428.8923076923077,1432.4690618746677,1427.1550616253442,5.314000249323499,5.809563561813093,5.83110930600526
2024-06-05 12:15:00+05:30,1437.4,1438.0,1435.0,1436.0,72294,1429.8134615384615,1433.0122831247188,1427.810242245689,5.20204087902971,5.591798831968668,5.7052956206101495
2024-06-05 12:20:00+05:30,1436.0,1436.5,1435.1,1435.7,8111,1430.6557692307692,1433.4257780286082,1428.3946687460084,5.0311092825998,5.400006345638859,5.57045835300808
